,index,year,day,date,oTime,pTime,sTime,spTime,distance,quality,type,oTimeUTC,endTime,max_of_dur_cont
971,975,2002,313,2002-11-09,21:49:49.860,21:51:2.940,21:51:57.144,54.203,536.46204,A,R,2002-11-09T21:49:49.860000Z,2002-11-09T21:54:12.922000Z,0 days 00:04:23.062000
972,976,2002,311,2002-11-07,21:35:44.098,21:36:27.020,21:36:58.860,31.836,284.75369,A,R,2002-11-07T21:35:44.098000Z,2002-11-07T21:38:27.074000Z,0 days 00:02:42.976000
973,977,2002,305,2002-11-01,07:09:26.283,07:10:8.951,07:10:40.599,31.648,282.82385,B,R,2002-11-01T07:09:26.283000Z,2002-11-01T07:12:55.331000Z,0 days 00:03:29.048000
974,978,2002,302,2002-10-29,17:14:55.643,17:15:28.000,17:15:52.000,24.0,206.6544,A,R,2002-10-29T17:14:55.643000Z,2002-10-29T17:16:35.640000Z,0 days 00:01:39.997000
975,979,2002,299,2002-10-26,14:51:06.895,14:51:37.500,14:52:0.200,22.7,194.20349,A,L,2002-10-26T14:51:06.895000Z,2002-10-26T14:52:22.394000Z,0 days 00:01:30
976,980,2002,276,2002-10-03,21:24:57.663,21:25:41.059,21:26:13.249,32.188,288.38028,B,R,2002-10-03T21:24:57.663000Z,2002-10-03T21:27:37.600000Z,0 days 00:02:39.937000
977,981,2002,271,2002-09-28,02:46:46.866,02:47:30.475,02:48:2.821,32.347,290.02579,B,R,2002-09-28T02:46:46.866000Z,2002-09-28T02:50:07.390000Z,0 days 00:03:20.524000
978,982,2002,270,2002-09-27,06:10:45.927,06:11:29.443,06:12:1.721,32.277,289.30878,A,R,2002-09-27T06:10:45.927000Z,2002-09-27T06:14:09.483000Z,0 days 00:03:23.556000
979,983,2002,263,2002-09-20,23:06:01.614,23:06:47.620,23:07:21.732,34.117,308.47369,B,R,2002-09-20T23:06:01.614000Z,2002-09-20T23:09:24.996000Z,0 days 00:03:23.382000
980,984,2002,262,2002-09-19,09:19:41.678,09:21:5.988,09:22:8.523,62.535,641.12076,A,R,2002-09-19T09:19:41.678000Z,2002-09-19T09:25:14.689000Z,0 days 00:05:33.011000
981,985,2002,257,2002-09-14,19:50:14.174,19:51:40.691,19:52:44.872,64.18,662.47907,B,R,2002-09-14T19:50:14.174000Z,2002-09-14T19:55:42.478000Z,0 days 00:05:28.304000
982,986,2002,253,2002-09-10,02:32:52.203,02:33:35.599,02:34:7.787,32.188,288.38028,A,R,2002-09-10T02:32:52.203000Z,2002-09-10T02:36:19.603000Z,0 days 00:03:27.400000
983,987,2002,244,2002-09-01,05:26:55.171,05:28:15.251,05:29:14.648,59.397,601.00927,A,R,2002-09-01T05:26:55.171000Z,2002-09-01T05:31:02.919000Z,0 days 00:04:07.748000
984,988,2002,238,2002-08-26,04:35:16.618,04:35:18.557,04:35:19.995,1.438,10.99992,,L,2002-08-26T04:35:16.618000Z,2002-08-26T04:35:30.861000Z,0 days 00:01:30
985,989,2002,232,2002-08-20,22:49:17.423,22:50:29.088,22:51:22.241,53.156,523.73029,A,R,2002-08-20T22:49:17.423000Z,2002-08-20T22:53:36.337000Z,0 days 00:04:18.914000
986,990,2002,231,2002-08-19,01:22:12.802,01:22:20.150,01:22:25.600,5.45,42.62102,B,L,2002-08-19T01:22:12.802000Z,2002-08-19T01:22:47.652000Z,0 days 00:01:30
987,991,2002,229,2002-08-17,04:04:50.364,04:05:4.450,04:05:14.898,10.448,83.93176,B,L,2002-08-17T04:04:50.364000Z,2002-08-17T04:05:44.913000Z,0 days 00:01:30
988,992,2002,220,2002-08-08,14:58:19.094,14:58:22.600,14:58:25.200,2.6,20.0173,A,L,2002-08-08T14:58:19.094000Z,2002-08-08T14:58:47.492000Z,0 days 00:01:30
989,993,2002,215,2002-08-03,08:43:57.697,08:45:20.395,08:46:21.734,61.339,625.73395,B,R,2002-08-03T08:43:57.697000Z,2002-08-03T08:45:26.302000Z,0 days 00:01:30
990,994,2002,213,2002-08-01,20:50:20.018,20:51:40.393,20:52:40.009,59.616,603.7814,A,R,2002-08-01T20:50:20.018000Z,2002-08-01T20:52:45.623000Z,0 days 00:02:25.605000
991,995,2002,205,2002-07-24,14:04:53.252,14:05:13.725,14:05:28.910,15.185,125.0497,C,L,2002-07-24T14:04:53.252000Z,2002-07-24T14:05:39.527000Z,0 days 00:01:30
992,996,2002,194,2002-07-13,00:19:00.907,00:19:28.318,00:19:48.649,20.331,171.88439,C,R,2002-07-13T00:19:00.907000Z,2002-07-13T00:19:50.289000Z,0 days 00:01:30
993,997,2002,60,2002-03-01,17:50:38.452,17:50:50.106,17:50:58.750,8.644,68.77542,A,L,2002-03-01T17:50:38.452000Z,2002-03-01T17:51:17.795000Z,0 days 00:01:30
994,998,2002,52,2002-02-21,02:12:46.701,02:13:20.390,02:13:45.378,24.988,216.21613,A,R,2002-02-21T02:12:46.701000Z,2002-02-21T02:13:38.010000Z,0 days 00:01:30
995,999,2002,40,2002-02-09,10:25:25.360,10:26:44.447,10:27:43.108,58.661,591.72281,B,R,2002-02-09T10:25:25.360000Z,2002-02-09T10:26:55.412000Z,0 days 00:01:30.052000
996,1000,2001,343,2001-12-09,23:16:31.013,23:16:44.950,23:16:55.287,10.337,82.99119,C,L,2001-12-09T23:16:31.013000Z,2001-12-09T23:17:01.263000Z,0 days 00:01:30
997,1001,2001,333,2001-11-29,18:50:26.670,18:50:47.500,18:51:2.950,15.45,127.40642,A,L,2001-11-29T18:50:26.670000Z,2001-11-29T18:51:00.876000Z,0 days 00:01:30
998,1002,2001,297,2001-10-24,12:18:28.369,12:19:52.078,12:20:54.167,62.089,635.36862,A,R,2001-10-24T12:18:28.369000Z,2001-10-24T12:21:08.291000Z,0 days 00:02:39.922000
999,1003,2001,296,2001-10-23,15:16:55.826,15:17:28.226,15:17:52.258,24.032,206.9627,A,L,2001-10-23T15:16:55.826000Z,2001-10-23T15:18:30.599000Z,0 days 00:01:34.773000
1000,1004,2001,290,2001-10-17,19:16:46.543,19:17:3.800,19:17:16.600,12.8,104.10854,B,L,2001-10-17T19:16:46.543000Z,2001-10-17T19:17:37.742000Z,0 days 00:01:30
1001,1005,2001,278,2001-10-05,13:29:34.178,13:30:2.193,13:30:22.975,20.781,176.08954,A,R,2001-10-05T13:29:34.178000Z,2001-10-05T13:30:35.982000Z,0 days 00:01:30
1002,1006,2001,273,2001-09-30,16:56:37.494,16:57:10.016,16:57:34.138,24.122,207.83026,A,R,2001-09-30T16:56:37.494000Z,2001-09-30T16:58:19.478000Z,0 days 00:01:41.984000
1003,1007,2001,259,2001-09-16,02:00:45.713,02:02:18.457,02:03:27.248,68.791,723.59186,A,R,2001-09-16T02:00:45.713000Z,2001-09-16T02:05:59.255000Z,0 days 00:05:13.542000
1004,1008,2001,250,2001-09-07,14:31:14.416,14:31:32.550,14:31:46.000,13.45,109.76774,A,L,2001-09-07T14:31:14.416000Z,2001-09-07T14:32:11.866000Z,0 days 00:01:30
1005,1009,2001,245,2001-09-02,06:59:23.707,07:00:37.968,07:01:33.050,55.082,547.22315,B,R,2001-09-02T06:59:23.707000Z,2001-09-02T07:05:58.738000Z,0 days 00:06:35.031000
1006,1010,2001,242,2001-08-30,21:28:26.861,21:29:40.678,21:30:35.430,54.752,543.17462,B,R,2001-08-30T21:28:26.861000Z,2001-08-30T21:32:42.183000Z,0 days 00:04:15.322000
1007,1011,2001,242,2001-08-30,13:51:39.912,13:51:56.900,13:52:9.500,12.6,102.3745,A,L,2001-08-30T13:51:39.912000Z,2001-08-30T13:52:27.011000Z,0 days 00:01:30
1008,1012,2001,242,2001-08-30,12:50:05.071,12:50:22.150,12:50:34.818,12.668,102.96369,A,L,2001-08-30T12:50:05.071000Z,2001-08-30T12:51:43.573000Z,0 days 00:01:38.502000
1009,1013,2001,240,2001-08-28,02:55:33.354,02:55:53.648,02:56:8.700,15.052,123.86916,A,L,2001-08-28T02:55:33.354000Z,2001-08-28T02:56:24.706000Z,0 days 00:01:30
1010,1014,2001,231,2001-08-19,18:26:46.086,18:27:5.975,18:27:20.727,14.752,121.2118,A,L,2001-08-19T18:26:46.086000Z,2001-08-19T18:27:34.110000Z,0 days 00:01:30
1011,1015,2001,231,2001-08-19,10:14:46.479,10:15:5.725,10:15:20.000,14.275,117.0024,A,L,2001-08-19T10:14:46.479000Z,2001-08-19T10:15:31.754000Z,0 days 00:01:30
1012,1016,2001,230,2001-08-18,10:02:14.894,10:02:35.050,10:02:50.000,14.95,122.9648,B,L,2001-08-18T10:02:14.894000Z,2001-08-18T10:03:39.843000Z,0 days 00:01:30
1013,1017,2001,229,2001-08-17,03:15:10.616,03:15:57.930,03:16:33.025,35.095,318.77365,B,R,2001-08-17T03:15:10.616000Z,2001-08-17T03:16:20.685000Z,0 days 00:01:30
1014,1018,2001,226,2001-08-14,18:29:15.401,18:29:34.175,18:29:48.100,13.925,113.92606,B,L,2001-08-14T18:29:15.401000Z,2001-08-14T18:30:26.227000Z,0 days 00:01:30
1015,1019,2001,190,2001-07-09,10:56:23.414,10:56:49.300,10:57:8.500,19.2,161.3975,B,L,2001-07-09T10:56:23.414000Z,2001-07-09T10:57:32.113000Z,0 days 00:01:30
1016,1020,2001,189,2001-07-08,06:29:12.920,06:29:59.588,06:30:34.203,34.615,313.70879,C,R,2001-07-08T06:29:12.920000Z,2001-07-08T06:30:05.619000Z,0 days 00:01:30
1017,1021,2001,182,2001-07-01,23:32:07.281,23:32:9.560,23:32:11.250,1.69,12.94573,B,L,2001-07-01T23:32:07.281000Z,2001-07-01T23:32:26.221000Z,0 days 00:01:30
1018,1022,2001,174,2001-06-23,15:54:28.390,15:54:47.400,15:55:1.500,14.1,115.46293,B,L,2001-06-23T15:54:28.390000Z,2001-06-23T15:55:57.990000Z,0 days 00:01:30
1019,1023,2001,174,2001-06-23,01:01:57.750,01:02:20.400,01:02:37.200,16.8,139.50518,A,L,2001-06-23T01:01:57.750000Z,2001-06-23T01:02:52.150000Z,0 days 00:01:30
1020,1024,2001,170,2001-06-19,15:12:38.563,15:12:55.579,15:13:8.200,12.621,102.55641,A,L,2001-06-19T15:12:38.563000Z,2001-06-19T15:13:17.035000Z,0 days 00:01:30
1021,1025,2001,167,2001-06-16,20:46:35.327,20:47:0.000,20:47:18.300,18.3,153.13037,B,L,2001-06-16T20:46:35.327000Z,2001-06-16T20:47:50.327000Z,0 days 00:01:30
1022,1026,2001,167,2001-06-16,12:47:08.229,12:48:27.711,12:49:26.665,58.954,595.4142,A,R,2001-06-16T12:47:08.229000Z,2001-06-16T12:52:34.517000Z,0 days 00:05:26.288000
1023,1027,2001,160,2001-06-09,07:40:38.790,07:40:57.800,07:41:11.900,14.1,115.46293,A,L,2001-06-09T07:40:38.790000Z,2001-06-09T07:41:30.990000Z,0 days 00:01:30
1024,1028,2001,158,2001-06-07,20:11:16.652,20:11:34.575,20:11:47.869,13.294,108.40625,A,L,2001-06-07T20:11:16.652000Z,2001-06-07T20:12:05.075000Z,0 days 00:01:30
1025,1029,2001,154,2001-06-03,17:24:07.613,17:24:24.342,17:24:36.750,12.408,100.71302,A,L,2001-06-03T17:24:07.613000Z,2001-06-03T17:24:53.271000Z,0 days 00:01:30
1026,1030,2001,154,2001-06-03,06:43:26.403,06:43:45.750,06:44:0.100,14.35,117.66297,A,L,2001-06-03T06:43:26.403000Z,2001-06-03T06:44:08.653000Z,0 days 00:01:30
1027,1031,2001,146,2001-05-26,06:02:22.573,06:02:54.262,06:03:17.766,23.504,201.88691,A,R,2001-05-26T06:02:22.573000Z,2001-05-26T06:04:33.310000Z,0 days 00:02:10.737000
1028,1032,2001,145,2001-05-25,18:30:00.838,18:30:1.850,18:30:2.600,0.75,5.71511,B,L,2001-05-25T18:30:00.838000Z,2001-05-25T18:30:18.987000Z,0 days 00:01:30
1029,1033,2001,139,2001-05-19,13:53:38.882,13:53:55.600,13:54:8.000,12.4,100.64386,A,L,2001-05-19T13:53:38.882000Z,2001-05-19T13:54:32.282000Z,0 days 00:01:30
1030,1034,2001,123,2001-05-03,02:16:15.411,02:16:35.500,02:16:50.400,14.9,122.52181,A,L,2001-05-03T02:16:15.411000Z,2001-05-03T02:17:02.909000Z,0 days 00:01:30
1031,1035,2001,117,2001-04-27,21:09:17.991,21:09:49.000,21:10:12.000,23.0,197.064,B,L,2001-04-27T21:09:17.991000Z,2001-04-27T21:10:44.992000Z,0 days 00:01:30
1032,1036,2001,116,2001-04-26,17:53:03.566,17:53:20.925,17:53:33.800,12.875,104.75969,A,L,2001-04-26T17:53:03.566000Z,2001-04-26T17:53:49.642000Z,0 days 00:01:30
1033,1037,2001,116,2001-04-26,00:34:09.334,00:34:27.400,00:34:40.800,13.4,109.33114,A,L,2001-04-26T00:34:09.334000Z,2001-04-26T00:34:54.933000Z,0 days 00:01:30
1034,1038,2001,115,2001-04-25,23:06:25.672,23:06:43.142,23:06:56.100,12.958,105.48085,A,L,2001-04-25T23:06:25.672000Z,2001-04-25T23:07:15.529000Z,0 days 00:01:30
1035,1039,2001,115,2001-04-25,05:05:26.671,05:05:42.075,05:05:53.500,11.425,92.25579,B,L,2001-04-25T05:05:26.671000Z,2001-04-25T05:06:12.594000Z,0 days 00:01:30
1036,1040,2001,115,2001-04-25,05:01:18.838,05:01:36.500,05:01:49.600,13.1,106.71601,B,L,2001-04-25T05:01:18.838000Z,2001-04-25T05:02:32.338000Z,0 days 00:01:30
1037,1041,2001,114,2001-04-24,07:19:56.821,07:20:13.000,07:20:25.000,12.0,97.1928,B,L,2001-04-24T07:19:56.821000Z,2001-04-24T07:20:52.819000Z,0 days 00:01:30
1038,1042,2001,114,2001-04-24,02:39:32.291,02:39:48.200,02:40:0.000,11.8,95.47238,A,L,2001-04-24T02:39:32.291000Z,2001-04-24T02:40:09.440000Z,0 days 00:01:30
1039,1043,2001,113,2001-04-23,13:49:51.274,13:50:6.906,13:50:18.500,11.594,93.70392,A,L,2001-04-23T13:49:51.274000Z,2001-04-23T13:50:38.367000Z,0 days 00:01:30
1040,1044,2001,111,2001-04-21,08:37:32.950,08:37:49.227,08:38:1.300,12.073,97.8216,B,L,2001-04-21T08:37:32.950000Z,2001-04-21T08:38:12.523000Z,0 days 00:01:30
1041,1045,2001,110,2001-04-20,12:04:52.538,12:05:10.200,12:05:23.300,13.1,106.71601,B,L,2001-04-20T12:04:52.538000Z,2001-04-20T12:05:46.338000Z,0 days 00:01:30
1042,1046,2001,110,2001-04-20,01:35:30.023,01:35:45.512,01:35:57.000,11.488,92.79534,A,L,2001-04-20T01:35:30.023000Z,2001-04-20T01:36:07.061000Z,0 days 00:01:30
1043,1047,2001,105,2001-04-15,11:21:29.110,11:21:45.590,11:21:57.813,12.223,99.11508,A,L,2001-04-15T11:21:29.110000Z,2001-04-15T11:22:07.371000Z,0 days 00:01:30
1044,1048,2001,99,2001-04-09,17:38:36.924,17:40:9.330,17:41:17.870,68.54,720.21859,C,R,2001-04-09T17:38:36.924000Z,2001-04-09T17:44:31.595000Z,0 days 00:05:54.671000
1045,1049,2001,95,2001-04-05,02:59:19.682,02:59:36.400,02:59:48.800,12.4,100.64386,A,L,2001-04-05T02:59:19.682000Z,2001-04-05T03:00:23.282000Z,0 days 00:01:30
1046,1050,2001,93,2001-04-03,22:14:38.547,22:14:55.400,22:15:7.900,12.5,101.50875,A,L,2001-04-03T22:14:38.547000Z,2001-04-03T22:15:38.147000Z,0 days 00:01:30
1047,1051,2001,90,2001-03-31,02:51:03.827,02:51:20.400,02:51:32.692,12.292,99.71073,A,L,2001-03-31T02:51:03.827000Z,2001-03-31T02:51:51.426000Z,0 days 00:01:30
1048,1052,2001,89,2001-03-30,11:27:29.923,11:27:47.590,11:28:0.695,13.105,106.76361,A,L,2001-03-30T11:27:29.923000Z,2001-03-30T11:28:20.333000Z,0 days 00:01:30
1049,1053,2001,85,2001-03-26,14:51:13.860,14:51:31.050,14:51:43.800,12.75,103.67471,A,L,2001-03-26T14:51:13.860000Z,2001-03-26T14:52:02.809000Z,0 days 00:01:30
1050,1054,2001,85,2001-03-26,10:13:19.386,10:13:35.700,10:13:47.800,12.1,98.05429,A,L,2001-03-26T10:13:19.386000Z,2001-03-26T10:14:13.686000Z,0 days 00:01:30
1051,1055,2001,82,2001-03-23,01:03:35.847,01:03:52.700,01:04:5.200,12.5,101.50875,A,L,2001-03-23T01:03:35.847000Z,2001-03-23T01:04:12.447000Z,0 days 00:01:30
1052,1056,2001,71,2001-03-12,17:02:52.450,17:03:8.400,17:03:20.230,11.83,95.73023,A,L,2001-03-12T17:02:52.450000Z,2001-03-12T17:03:29.996000Z,0 days 00:01:30
1053,1057,2001,69,2001-03-10,22:12:57.235,22:13:14.554,22:13:27.400,12.846,104.50786,A,L,2001-03-10T22:12:57.235000Z,2001-03-10T22:13:39.927000Z,0 days 00:01:30
1054,1058,2001,67,2001-03-08,15:17:13.844,15:17:30.584,15:17:43.000,12.416,100.78218,A,L,2001-03-08T15:17:13.844000Z,2001-03-08T15:17:52.258000Z,0 days 00:01:30
1055,1059,2001,66,2001-03-07,20:26:26.278,20:26:43.169,20:26:55.697,12.528,101.75107,A,L,2001-03-07T20:26:26.278000Z,2001-03-07T20:27:23.108000Z,0 days 00:01:30
1056,1060,2001,58,2001-02-27,11:38:57.842,11:40:14.976,11:41:12.188,57.211,573.56171,B,R,2001-02-27T11:38:57.842000Z,2001-02-27T11:44:03.865000Z,0 days 00:05:06.023000
1057,1061,2001,45,2001-02-14,08:31:46.003,08:32:3.800,08:32:17.000,13.2,107.58686,A,L,2001-02-14T08:31:46.003000Z,2001-02-14T08:32:45.204000Z,0 days 00:01:30
1058,1062,2001,45,2001-02-14,04:20:36.072,04:20:38.959,04:20:41.100,2.141,16.44161,A,L,2001-02-14T04:20:36.072000Z,2001-02-14T04:20:57.312000Z,0 days 00:01:30
1059,1063,2001,34,2001-02-03,04:18:20.675,04:18:22.900,04:18:24.550,1.65,12.63651,A,L,2001-02-03T04:18:20.675000Z,2001-02-03T04:18:38.775000Z,0 days 00:01:30
1060,1064,2001,23,2001-01-23,16:55:32.033,16:55:57.276,16:56:15.999,18.723,157.00733,B,L,2001-01-23T16:55:32.033000Z,2001-01-23T16:56:14.208000Z,0 days 00:01:30
1061,1065,2001,15,2001-01-15,21:29:40.278,21:29:44.300,21:29:47.283,2.983,23.01467,B,L,2001-01-15T21:29:40.278000Z,2001-01-15T21:30:01.628000Z,0 days 00:01:30
1062,1066,2001,5,2001-01-05,06:13:34.336,06:13:58.200,06:14:15.900,17.7,147.65729,B,L,2001-01-05T06:13:34.336000Z,2001-01-05T06:15:09.135000Z,0 days 00:01:34.799000
1063,1067,2000,353,2000-12-18,03:44:10.758,03:44:34.150,03:44:51.500,17.35,144.47883,A,L,2000-12-18T03:44:10.758000Z,2000-12-18T03:45:20.608000Z,0 days 00:01:30
1064,1068,2000,352,2000-12-17,13:52:52.395,13:52:55.326,13:52:57.500,2.174,16.69809,A,L,2000-12-17T13:52:52.395000Z,2000-12-17T13:53:13.117000Z,0 days 00:01:30
1065,1069,2000,341,2000-12-06,00:24:53.671,00:24:57.150,00:24:59.730,2.58,19.86112,A,L,2000-12-06T00:24:53.671000Z,2000-12-06T00:25:21.520000Z,0 days 00:01:30
1066,1070,2000,333,2000-11-28,16:40:34.433,16:40:37.400,16:40:39.600,2.2,16.90022,A,L,2000-11-28T16:40:34.433000Z,2000-11-28T16:40:55.634000Z,0 days 00:01:30
1067,1071,2000,328,2000-11-23,22:14:34.271,22:14:37.642,22:14:40.142,2.5,19.23675,A,L,2000-11-23T22:14:34.271000Z,2000-11-23T22:14:54.028000Z,0 days 00:01:30
1068,1072,2000,326,2000-11-21,08:47:04.129,08:47:7.500,08:47:10.000,2.5,19.23675,A,L,2000-11-21T08:47:04.129000Z,2000-11-21T08:47:23.680000Z,0 days 00:01:30
1069,1073,2000,323,2000-11-18,19:59:20.962,19:59:24.400,19:59:26.950,2.55,19.62692,A,L,2000-11-18T19:59:20.962000Z,2000-11-18T19:59:43.563000Z,0 days 00:01:30
1070,1074,2000,317,2000-11-12,22:11:57.112,22:12:7.325,22:12:14.900,7.575,59.92503,A,L,2000-11-12T22:11:57.112000Z,2000-11-12T22:12:39.787000Z,0 days 00:01:30
1071,1075,2000,261,2000-09-17,13:24:09.493,13:24:31.200,13:24:47.300,16.1,133.21237,B,L,2000-09-17T13:24:09.493000Z,2000-09-17T13:25:03.291000Z,0 days 00:01:30
1072,1076,2000,247,2000-09-03,06:25:51.147,06:26:23.100,06:26:46.800,23.7,203.76833,B,L,2000-09-03T06:25:51.147000Z,2000-09-03T06:27:51.046000Z,0 days 00:01:59.899000
1073,1077,2000,247,2000-09-03,04:10:22.722,04:10:52.450,04:11:14.500,22.05,188.03204,A,L,2000-09-03T04:10:22.722000Z,2000-09-03T04:11:47.271000Z,0 days 00:01:30
1074,1078,2000,247,2000-09-03,01:34:03.788,01:34:29.000,01:34:47.700,18.7,156.79613,B,L,2000-09-03T01:34:03.788000Z,2000-09-03T01:35:05.786000Z,0 days 00:01:30
1075,1079,2000,247,2000-09-03,00:42:59.983,00:43:28.700,00:43:50.000,21.3,180.95585,A,L,2000-09-03T00:42:59.983000Z,2000-09-03T00:44:22.281000Z,0 days 00:01:30
1076,1080,2000,246,2000-09-02,06:35:19.361,06:35:47.000,06:36:7.500,20.5,173.46075,A,L,2000-09-02T06:35:19.361000Z,2000-09-02T06:36:41.361000Z,0 days 00:01:30
1077,1081,2000,246,2000-09-02,00:49:44.283,00:50:13.000,00:50:34.300,21.3,180.95585,B,L,2000-09-02T00:49:44.283000Z,2000-09-02T00:51:11.282000Z,0 days 00:01:30
1078,1082,2000,246,2000-09-02,00:30:38.678,00:31:7.800,00:31:29.400,21.6,183.78058,A,L,2000-09-02T00:30:38.678000Z,2000-09-02T00:32:01.877000Z,0 days 00:01:30
1079,1083,2000,244,2000-08-31,03:17:30.249,03:18:53.499,03:19:55.249,61.75,631.00781,B,R,2000-08-31T03:17:30.249000Z,2000-08-31T03:22:57.749000Z,0 days 00:05:27.500000
1080,1084,2000,239,2000-08-26,20:51:15.635,20:51:45.700,20:52:8.000,22.3,190.40141,B,L,2000-08-26T20:51:15.635000Z,2000-08-26T20:52:59.935000Z,0 days 00:01:44.300000
1081,1085,2000,236,2000-08-23,22:06:52.470,22:07:27.602,22:07:53.660,26.058,226.65954,B,R,2000-08-23T22:06:52.470000Z,2000-08-23T22:07:47.368000Z,0 days 00:01:30
1082,1086,2000,234,2000-08-21,14:19:09.840,14:19:29.625,14:19:44.300,14.675,120.53098,A,L,2000-08-21T14:19:09.840000Z,2000-08-21T14:20:11.215000Z,0 days 00:01:30
1083,1087,2000,233,2000-08-20,08:21:39.035,08:21:58.450,08:22:12.850,14.4,118.10362,A,L,2000-08-20T08:21:39.035000Z,2000-08-20T08:22:27.585000Z,0 days 00:01:30
1084,1088,2000,231,2000-08-18,15:15:04.976,15:15:19.200,15:15:29.750,10.55,84.797,A,L,2000-08-18T15:15:04.976000Z,2000-08-18T15:15:40.776000Z,0 days 00:01:30
1085,1089,2000,231,2000-08-18,11:22:12.064,11:22:42.163,11:23:4.486,22.324,190.63123,A,R,2000-08-18T11:22:12.064000Z,2000-08-18T11:23:34.899000Z,0 days 00:01:30
1086,1090,2000,230,2000-08-17,05:10:11.451,05:10:31.000,05:10:45.500,14.5,118.98555,A,L,2000-08-17T05:10:11.451000Z,2000-08-17T05:11:40.454000Z,0 days 00:01:30
1087,1091,2000,230,2000-08-17,02:13:09.729,02:13:29.750,02:13:44.600,14.85,122.07903,A,L,2000-08-17T02:13:09.729000Z,2000-08-17T02:13:56.977000Z,0 days 00:01:30
1088,1092,2000,230,2000-08-17,01:40:34.416,01:40:54.100,01:41:8.700,14.6,119.86834,A,L,2000-08-17T01:40:34.416000Z,2000-08-17T01:41:30.315000Z,0 days 00:01:30
1089,1093,2000,227,2000-08-14,01:07:56.240,01:09:7.149,01:09:59.744,52.595,516.94295,A,R,2000-08-14T01:07:56.240000Z,2000-08-14T01:14:10.090000Z,0 days 00:06:13.850000
1090,1094,2000,210,2000-07-28,18:35:30.033,18:35:50.425,18:36:5.550,15.125,124.51694,B,L,2000-07-28T18:35:30.033000Z,2000-07-28T18:36:29.607000Z,0 days 00:01:30
1091,1095,2000,204,2000-07-22,15:09:26.306,15:09:48.350,15:10:4.700,16.35,135.45501,B,L,2000-07-22T15:09:26.306000Z,2000-07-22T15:10:39.954000Z,0 days 00:01:30
1092,1096,2000,203,2000-07-21,21:45:58.428,21:46:20.000,21:46:36.000,16.0,132.3168,B,L,2000-07-21T21:45:58.428000Z,2000-07-21T21:47:23.427000Z,0 days 00:01:30
1093,1097,2000,181,2000-06-29,08:53:29.219,08:53:50.911,08:54:7.000,16.089,133.11381,A,L,2000-06-29T08:53:29.219000Z,2000-06-29T08:54:38.307000Z,0 days 00:01:30
1094,1098,2000,177,2000-06-25,23:25:11.115,23:27:0.210,23:28:21.129,80.919,892.96944,B,R,2000-06-25T23:25:11.115000Z,2000-06-25T23:27:04.800000Z,0 days 00:01:53.685000
1095,1099,2000,175,2000-06-23,17:08:18.758,17:08:28.600,17:08:35.900,7.3,57.66401,B,L,2000-06-23T17:08:18.758000Z,2000-06-23T17:08:53.005000Z,0 days 00:01:30
1096,1100,2000,160,2000-06-08,21:42:48.453,21:44:39.048,21:46:1.079,82.031,909.12665,B,R,2000-06-08T21:42:48.453000Z,2000-06-08T21:44:36.656000Z,0 days 00:01:48.203000
1097,1101,2000,156,2000-06-04,13:11:48.199,13:13:20.546,13:14:29.042,68.496,719.62909,A,R,2000-06-04T13:11:48.199000Z,2000-06-04T13:17:20.652000Z,0 days 00:05:32.453000
1098,1102,2000,155,2000-06-03,13:27:50.663,13:29:9.510,13:30:7.995,58.484,589.5011,B,R,2000-06-03T13:27:50.663000Z,2000-06-03T13:29:21.850000Z,0 days 00:01:31.187000
1099,1103,2000,153,2000-06-01,17:56:27.274,17:57:40.565,17:58:34.927,54.362,538.4024,A,R,2000-06-01T17:56:27.274000Z,2000-06-01T18:00:36.708000Z,0 days 00:04:09.434000
1100,1104,2000,147,2000-05-26,01:28:20.852,01:29:47.479,01:30:51.732,64.254,663.44836,A,R,2000-05-26T01:28:20.852000Z,2000-05-26T01:35:47.372000Z,0 days 00:07:26.520000
1101,1105,2000,141,2000-05-20,14:49:46.798,14:49:51.450,14:49:54.900,3.45,26.68634,A,L,2000-05-20T14:49:46.798000Z,2000-05-20T14:50:15.348000Z,0 days 00:01:30
1102,1106,2000,132,2000-05-11,22:38:11.625,22:38:30.500,22:38:44.500,14.0,114.5844,A,L,2000-05-11T22:38:11.625000Z,2000-05-11T22:39:11.124000Z,0 days 00:01:30
1103,1107,2000,129,2000-05-08,15:26:10.254,15:26:32.500,15:26:49.000,16.5,136.80315,B,L,2000-05-08T15:26:10.254000Z,2000-05-08T15:27:24.754000Z,0 days 00:01:30
1104,1108,2000,126,2000-05-05,05:32:40.355,05:32:51.175,05:32:59.200,8.025,63.63877,B,L,2000-05-05T05:32:40.355000Z,2000-05-05T05:33:18.330000Z,0 days 00:01:30
1105,1109,2000,122,2000-05-01,13:20:57.855,13:21:38.211,13:22:8.144,29.933,265.30653,B,R,2000-05-01T13:20:57.855000Z,2000-05-01T13:23:21.643000Z,0 days 00:02:23.788000
1106,1110,2000,122,2000-05-01,01:32:48.629,01:33:7.100,01:33:20.800,13.7,111.95393,B,L,2000-05-01T01:32:48.629000Z,2000-05-01T01:33:29.128000Z,0 days 00:01:30
1107,1111,2000,119,2000-04-28,17:30:57.644,17:31:6.748,17:31:13.500,6.752,53.17764,B,L,2000-04-28T17:30:57.644000Z,2000-04-28T17:31:36.893000Z,0 days 00:01:30
